first_name,pctmale
gracie,0.05698799452915252
iona,0.041684035014589414
lessie,6.295802798134577
leta,0.0
liza,0.08154231463684548
mertie,0.0
molly,0.21121306704841472
neva,0.02856462746965008
oma,1.8518518518518516
alida,0.0
alva,56.1207154991506
cecile,0.9303005211631191
cleo,26.582572536994448
donna,0.26791991918009067
ellie,1.408928874554405
ernestine,0.359818054266899
evie,0.5312698504359878
frankie,54.20673391851173
helene,0.0
minna,0.0
myrta,0.0
prudence,0.0
queen,0.198235068423072
rilla,0.0
savannah,0.1220151828847481
tessie,0.10041168792047393
tina,0.30912904173412853
agatha,0.0
america,0.12197911107722803
anita,0.31784534314750534
arminta,0.0
dorothea,0.01759840441133337
ira,89.4748113735956
luvenia,0.0
marjorie,0.21706480151726104
maybelle,0.0
mellie,0.0
nan,0.0
pearlie,3.7137392413133568
sidney,77.50046356387911
velma,0.5165348546241348
clare,9.133608568180458
constance,0.2995638807464074
dixie,1.6826654136179544
ila,0.25649794801641584
iola,0.0
jimmie,82.98258211131756
louvenia,0.0
lucia,0.1855779427359491
ludie,9.130875887724045
luna,0.132013201320132
metta,0.0
patsy,6.0695006216654335
phebe,0.0
sophronia,0.0
adda,0.0
avis,4.517921644901361
betsy,0.020554562085054778
bonnie,1.2218329919150535
cecil,93.27267472918182
cordie,7.485432541461229
emmaline,0.0
ethelyn,0.0
hortense,0.0
june,1.6701150622943985
louie,92.83736914118434
lovie,9.734513274336283
marcella,0.34222290735316785
melinda,0.2481809880107226
mona,0.0681618293755497
odessa,0.8477375316525377
veronica,0.3769224171786342
aimee,0.14399113900683036
annabel,0.0
ava,0.1049581308325918
bella,0.061261997141106805
carolina,0.3031241702805558
cathrine,0.0
christena,0.0
clyde,97.3330439383046
dena,0.1728128375250733
dolores,0.6286881311586496
eleanore,0.0
elmira,0.0
fay,11.43317230273752
frank,99.49772773815178
jenny,0.6572372137487508
kizzie,0.0
lonnie,93.15768115368246
loula,0.0
magdalene,0.0
mettie,0.0
mintie,0.0
peggy,0.2718956029915331
reba,0.16944844531051428
serena,0.0364232380258605
vida,0.3297466157584172
zada,0.0
abigail,0.16822319997341154
celestine,2.344144690310195
celina,0.039450325465185086
claudie,44.33526872115528
clemmie,26.932668329177055
connie,2.5432930106052796
daisie,0.0
deborah,0.2232055765067722
dessa,0.0
easter,1.1830077074744578
eddie,93.05734031043696
emelia,0.0
emmie,0.0
imogene,0.19867071232480857
india,0.11606413618191978
jeanne,0.22083562733223222
joan,1.4052079699587547
lenore,0.026514649343762426
liddie,0.0
lotta,0.0
mame,0.0
nevada,18.122626153011396
rachael,0.21945512082156238
robert,99.58582250130247
sina,22.42256125751271
willa,0.08042086921556144
aline,0.034432890296811514
beryl,18.81283680527628
charles,99.48697300874076
daisey,0.0
dorcas,0.0
edmonia,0.0
effa,0.0
eldora,0.0
eloise,0.187373396353815
emmer,0.5078485687903971
era,0.6748572417373249
gena,0.0
henry,99.3725520387247
iris,0.7826125844103573
izora,0.0
lennie,38.34134615384615
lissie,0.0
mallie,11.159857417055113
malvina,0.0
mathilde,0.0
mazie,0.0
queenie,0.0
rosina,0.0
salome,14.541577825159916
theodora,0.43840028630222777
therese,0.014171130572797097
vena,0.0
wanda,0.34456843866539993
wilda,0.1174904049502624
altha,0.6202008269344359
anastasia,0.046101423130887956
besse,0.0
bird,47.391304347826086
birtie,0.0
clarissa,0.053000858109131285
claude,98.96683451988191
delilah,0.0
diana,0.3525290184878837
emelie,0.0
erna,0.12126557160180797
fern,1.3548834480183496
florida,0.14156285390713477
frona,0.0
hilma,0.0
joseph,99.59672961186499
juliet,0.014900464894504709
leonie,0.0
lugenia,0.0
mammie,0.0
manda,0.0
manerva,0.0
manie,0.0
nella,0.0
paulina,0.02673082063619353
philomena,0.0
rae,3.9541086321493584
selina,0.0
sena,5.533854166666666
theodosia,0.0
tommie,66.17944811893788
una,0.0
vernie,41.08365584995534
adela,0.0
althea,0.028885037550548814
amalia,0.0
amber,0.26217760055274214
angelina,0.09066331239637021
annabelle,0.01567643831321524
anner,2.354048964218456
arie,37.85857238158773
clarice,0.3779974012678663
corda,2.072538860103627
corrie,13.061899348971789
dell,61.01149425287357
dellar,0.0
donie,12.051517939282428
doris,0.6962899625537364
elda,0.4691689008042895
elinor,0.0
emeline,0.0
emilia,0.033778413606739784
esta,0.6076975016880486
estell,11.519966548191512
etha,0.0
fred,99.41243585733977
hope,0.5792269137464867
indiana,40.67267683772538
ione,0.0
jettie,5.13957735455257
johnnie,67.49083581357426
josiephine,0.0
kitty,0.0
lavina,0.0
leda,0.0
letta,0.0
mahala,0.0
marcia,0.21281857216722744
margarette,0.0
maudie,0.0
maye,0.0
norah,0.4546415732713047
oda,18.52307692307692
patty,0.3940085182408397
paula,0.3214378725878781
permelia,0.0
rosalia,0.0
roxanna,0.05290205562273277
sula,0.0
vada,1.3677811550151975
winnifred,0.0
adline,0.0
almira,0.0
alvena,0.0
arizona,4.014823965410748
becky,0.16569436293969417
bennie,84.29036970446117
bernadette,0.11064802862095673
camille,1.897459404647803
cordia,0.0
corine,0.11683848797250859
dicie,0.0
dove,2.1825396825396823
drusilla,0.0
elena,0.10883809777659315
elenora,0.0
elmina,0.0
ethyl,0.0
evalyn,0.0
evelina,0.0
faye,0.7363079416070845
huldah,0.0
idell,1.0973144672249495
inga,0.0
irena,0.0
jewell,13.710459071283815
kattie,0.0
lavenia,0.0
leslie,29.581016643467002
lovina,0.0
lulie,0.0
magnolia,0.0
margeret,0.0
margery,0.0
media,0.0
millicent,0.0
nena,0.0
ocie,40.14705882352941
orilla,0.0
osie,35.58515699333968
pansy,0.0
ray,97.36561173051975
rosia,0.0
rowena,0.0
shirley,1.3735370844946055
tabitha,0.24865030570362928
thomas,99.63747896617411
verdie,7.304964539007091
walter,99.42308639249504
zetta,0.0
zoa,0.0
zona,0.0
albertina,0.0
albina,0.0
alyce,0.0
amie,0.18585633305454882
angela,0.3183830434199347
annis,0.23964395754878468
carol,1.0488701259831643
carra,0.0
clarence,99.39034788540245
clarinda,0.0
delphia,0.0
dillie,0.0
doshie,0.0
drucilla,0.0
etna,0.0
eugenie,0.0
eulalia,0.0
eve,0.0
felicia,0.3057969902561461
florance,0.0
fronie,0.0
geraldine,0.35340029670506196
gina,0.2646263214981117
glenna,0.019529724240293728
grayce,0.0
hedwig,0.0
jessica,0.3401645031355202
jossie,0.8424182358771061
katheryn,0.0
katy,0.02422480620155039
lea,1.8733381677544114
leanna,0.02018000565040158
leitha,0.0
leone,5.488086087624904
lidie,0.0
loma,0.218435998252512
lular,0.0
magdalen,0.0
maymie,0.0
minervia,0.0
muriel,1.372577275019814
neppie,0.0
olie,57.87362086258776
onie,13.427047988366455
osa,11.600000000000001
otelia,0.0
paralee,0.0
patience,0.26507054296707994
rella,0.0
rillie,0.0
rosanna,0.041858518208455424
theo,85.5855469252886
tilda,0.0
tishie,0.0
tressa,0.0
viva,0.0
yetta,0.0
zena,0.0
zola,0.3080568720379147
abby,0.3008093599906932
aileen,0.013832789243623083
alba,1.5870683321087435
alda,0.2012072434607646
alla,0.8431703204047217
alverta,0.0
ara,27.237014404190308
ardelia,0.0
ardella,0.0
arrie,15.229885057471265
arvilla,0.0
augustine,79.24200862117226
aurora,0.10013305350945777
bama,0.0
bena,0.0
byrd,73.70062370062371
calla,0.0
camilla,0.022633822475385718
carey,56.918079382803775
carlotta,0.0
celestia,0.0
cherry,1.1725148719717218
cinda,0.0
classie,0.0
claudine,0.13241525423728812
clemie,2.314814814814815
clifford,98.93573281042444
clyda,0.0
creola,0.0
debbie,0.23115551186332597
dee,31.454057330908462
dinah,0.0
doshia,0.0
ednah,0.0
edyth,0.0
eleanora,0.0
electa,0.0
eola,0.0
erie,57.714958775029444
eudora,0.0
euphemia,0.0
evalena,0.0
evaline,0.0
faith,0.18302046884094048
fidelia,0.0
freddie,87.65408366773194
golda,0.0
harry,99.52486508005683
helma,0.0
hermine,0.0
hessie,1.4109347442680775
ivah,0.0
janette,0.1308941315797675
jennette,0.0
joella,0.0
kathryne,0.0
lacy,24.4930387409201
lanie,0.6656523392925067
lauretta,0.0
leana,0.0
leatha,0.0
leo,99.11342417030625
liller,0.0
lillis,0.0
louetta,0.0
madie,0.0
mai,0.36469730123997085
martina,0.2243409983174425
maryann,0.08309364014062001
melva,0.2115805063826786
mena,10.075093867334168
mercedes,0.8038690281680937
merle,67.47978257987538
mima,0.0
minda,0.0
monica,0.3921240117118627
nealie,2.1437578814627996
netta,0.0
nolia,0.0
nonie,0.0
odelia,0.0
ottilie,0.0
phyllis,0.26939421869490715
robbie,48.54942528735632
sabina,0.0
sada,0.0
sammie,72.90927610551087
suzanne,0.2241192387234314
sybilla,0.0
thea,0.030680493342332943
tressie,0.11212857409829938
vallie,4.277594974573736
venie,0.0
viney,0.0
wilhelmine,0.0
winona,0.0
zelda,0.03291639236339697
zilpha,0.0
adelle,0.0
adina,0.0
adrienne,0.575657894736842
albertine,0.0
alys,0.0
ana,0.560529681739523
araminta,0.0
arthur,99.40777698435514
birtha,0.0
bulah,0.0
caddie,0.0
celie,0.0
charlotta,0.0
clair,74.11989167897588
concepcion,15.716837148887809
cordella,0.0
corrine,0.0
delila,0.0
delphine,0.320295059691352
dosha,0.0
edgar,99.54548091986925
elaine,0.2513605755926575
elisa,0.3051632734886622
ellar,0.0
elmire,0.0
elvina,0.0
ena,0.0
estie,0.0
etter,0.0
fronnie,0.0
genie,5.988231221876082
georgina,0.0
glenn,99.146477421211
gracia,0.0
guadalupe,27.4384745650883
gwendolyn,0.274250135889707
hassie,0.643915003219575
honora,0.0
icy,0.0
isa,43.93181397072448
isadora,0.0
jesse,97.20374665436404
jewel,11.328677414442051
joe,97.55814982060448
johannah,0.0
juana,0.48621470799491684
judith,0.2729620228663432
judy,0.2852070358020861
junie,9.497549019607842
lavonia,0.0
lella,0.0
lemma,0.0
letty,0.0
linna,0.0
littie,0.0
lollie,0.0
lorene,0.2867729164551822
louis,99.29852914202431
love,20.454545454545457
lovisa,0.0
lucina,0.0
lynn,22.316664889647083
madora,0.0
mahalia,0.0
manervia,0.0
manuela,0.3256722806364567
margarett,0.0
margaretta,0.0
margarita,0.48796356538711777
marilla,0.0
mignon,0.0
mozella,0.0
natalie,0.20793140992231224
nelia,0.0
nolie,2.380952380952381
omie,0.8658008658008658
opal,1.003101511637654
ossie,36.49031134334857
ottie,32.51468232781634
ottilia,0.0
parthenia,0.0
penelope,0.048276186887716656
pinkey,1.0256410256410255
pollie,0.0
rennie,52.44094488188976
reta,0.0
roena,0.0
rosalee,0.0
roseanna,0.0
ruthie,0.14921197426093444
sabra,0.0
sannie,0.0
selena,0.10394441709065047
sibyl,0.0
tella,0.0
tempie,0.0
tennessee,26.68863261943987
teressa,0.0
texas,66.06060606060606
theda,0.0
thelma,0.5042209741796475
thursa,0.0
ula,1.9030079803560467
vannie,18.707149853085212
verona,0.0
vertie,0.3232062055591467
wilma,0.5359833944667178
edward,99.58832884239852
albert,99.48042508091075
samuel,99.63836864358476
david,99.64654182875258
charlie,84.80614385276407
richard,99.6307849694452
andrew,99.62498992317275
daniel,99.57936808103936
ernest,99.38882958394287
will,98.56704196519959
oscar,99.48368293306697
lewis,99.43455089041986
peter,99.66839573382637
benjamin,99.6894331139405
frederick,99.58210106724958
alfred,99.47050916363398
sam,98.82002881050403
roy,99.343202006326
herbert,99.5125208389704
jacob,99.76324439328648
tom,99.56186045184033
elmer,98.65829857257663
carl,99.37077774316059
howard,99.51765203602069
martin,99.52785677042515
michael,99.5059244441112
bert,98.07917202666356
herman,99.41772745250267
jim,99.46948567416278
harvey,99.3725502846912
earl,99.22787614418932
eugene,99.3118006183593
ralph,99.556723706368
ed,99.37400409742773
edwin,99.51449978395036
ben,99.44755302662865
charley,70.70220092828268
paul,99.58226241755885
isaac,99.75235637159614
otto,99.71623960727561
luther,99.35024197884925
lawrence,99.5334613007125
patrick,99.58507317587393
guy,99.48146513680494
oliver,99.68049901197533
theodore,99.65897922839893
hugh,99.57269084061609
alexander,99.36531000916979
august,91.29386414939462
floyd,99.11436693636563
homer,99.39989534959776
jack,99.62752171524939
leonard,99.51994016251318
horace,99.6278829857785
philip,99.66829746453233
allen,99.31278311788752
archie,97.60908547519426
stephen,99.66093103939102
chester,99.32072128242572
willis,98.44747478563065
raymond,99.54892849676607
rufus,99.58193748442648
warren,99.48541833993409
milton,99.47884889160056
alex,96.74013667710294
julius,99.49789975139915
bernard,99.5097745860762
dan,99.48292335650186
jerry,97.25715535023431
calvin,99.43093880940697
perry,95.83746157559129
dave,99.82254599794527
anthony,99.51770107809595
amos,99.81661365655177
dennis,99.56914707196852
leroy,99.41201343116528
wesley,98.77622377622379
alonzo,99.64762950759656
garfield,100.0
franklin,99.46235399820306
emil,99.58817382752474
leon,99.17886776840508
nathan,99.69130210706099
harold,99.5214195476981
matthew,99.65968941064533
levi,99.34795729007439
moses,99.89012062313816
everett,99.23350034840894
lester,98.96757627324662
winfield,100.0
adam,99.6388919685139
lloyd,99.3823722352184
mack,99.55534695289148
fredrick,99.60363721147121
jay,98.69875012200822
jess,98.22657386654083
melvin,99.13011297550977
noah,99.32415740250573
aaron,99.27604805058516
alvin,99.3186556791104
norman,99.36917331402418
gilbert,99.48307115644587
elijah,99.63936176876796
victor,99.44458617520586
gus,99.97427851226915
nelson,99.4723758307544
jasper,98.06829343450879
silas,99.78994466835167
jake,99.82846256610515
christopher,99.53876349362119
mike,99.67821746083439
percy,98.13443242740712
adolph,99.89333902191882
maurice,98.10808069097443
cornelius,98.25130062920492
felix,99.16407081739679
reuben,99.85475906142078
wallace,99.31128479760699
claud,99.57038391224863
roscoe,99.97715330134795
sylvester,98.5613326602726
earnest,98.76995018806547
hiram,100.0
otis,98.52899716413206
simon,99.75070839075299
willard,98.87314956610516
irvin,99.8109640831758
mark,99.6700256793643
jose,99.27800628583519
wilbur,99.49175414921397
abraham,99.7858716465235
virgil,98.02202619034574
clinton,99.55630699866789
elbert,99.71109456440804
marshall,98.79894408043499
owen,99.73634809504512
wiley,98.40298258305047
anton,99.91031390134529
morris,99.31932607656175
manuel,99.38935259723752
phillip,99.57173309840815
augustus,99.9469017150746
emmett,99.67001175300607
eli,99.3762767853262
nicholas,99.65798884779467
wilson,99.55883905013194
harley,58.960334400569195
newton,99.93817237541734
timothy,99.60004512785609
marvin,99.36434840791908
ross,99.48998935949024
curtis,99.11309728429013
edmund,99.88328210714702
jeff,99.78150883518455
elias,99.79412447395775
harrison,99.66918498168498
stanley,99.52364851426071
columbus,100.0
lon,99.79701613721708
russell,99.52617624790815
solomon,99.96863058233046
arch,100.0
asa,92.24890829694323
clayton,99.55916233459358
enoch,100.0
irving,99.80704621810588
mathew,99.7301982456369
nathaniel,99.58460220441603
scott,99.6637910141445
hubert,99.67210839506602
lemuel,100.0
andy,98.74169117567844
ellis,88.8393119239124
emanuel,99.82239028302968
joshua,99.5999419453654
millard,99.8031261186016
vernon,98.66393503586956
wade,99.76915466637352
cyrus,99.85228951255539
miles,99.71381723003596
rudolph,99.63194081159854
sherman,99.48346055979643
austin,98.80138779328303
bill,99.5556024503932
chas,99.68905472636816
monroe,77.01422906461394
byron,99.6281752362253
edd,99.76146788990826
emery,37.876742246753764
grant,99.84128809660724
jerome,99.343517779469
max,99.4334171090484
mose,99.30220756153261
steve,99.62520787311672
gordon,99.56691208315289
abe,100.0
pete,99.6091055415038
chris,86.41724470876748
clark,99.41197248945498
gustave,100.0
orville,99.55924588392527
lorenzo,99.57711576792543
bruce,99.63839911309353
marcus,99.43659241654235
preston,99.37909624008279
bob,99.65479904372903
dock,100.0
donald,99.60802529614848
jackson,99.73949708050657
barney,99.4371250077318
delbert,99.74246003873742
edmond,99.97157822079662
anderson,96.34711959824713
christian,95.68236192861067
jefferson,100.0
luke,99.81611784742532
neal,99.5321232864243
burt,100.0
ike,100.0
myron,98.9811860490703
tony,98.85886953430501
conrad,99.9565276457003
joel,99.06561401470033
matt,99.97894470880532
riley,44.43351709328449
vincent,99.60336275698374
emory,70.62106638166489
isaiah,99.72039367883869
nick,99.73622157387794
ezra,95.50614638989406
green,100.0
juan,99.23236520316213
clifton,99.38005659116439
lucius,100.0
porter,96.39396922439252
arnold,99.47088929079925
bud,100.0
jeremiah,99.6793244942008
taylor,25.540282681474878
forrest,98.06720074667497
roland,99.63591378599375
spencer,96.18691857907325
burton,99.78594363182305
don,99.28341585627946
emmet,100.0
gustav,100.0
morgan,16.572247680190312
ned,99.97102792907637
van,94.2900722859606
ambrose,99.8523518245096
chauncey,94.95180363708636
elisha,50.722502805836136
ferdinand,100.0
general,100.0
julian,98.65263563747307
kenneth,99.58443350352067
mitchell,99.312555611082
josh,100.0
judson,100.0
lyman,100.0
napoleon,99.93550051599587
pedro,99.45490693000087
berry,94.17107001321003
dewitt,100.0
ervin,99.64351218000051
forest,96.90483249332938
pink,96.6282165039929
ruben,99.42871098008774
sanford,100.0
ward,99.5641678959367
douglas,99.63038640934572
ole,100.0
omer,99.29316338354577
ulysses,99.86106479937757
walker,98.29833907865873
wilbert,99.55618719924203
adelbert,100.0
benjiman,100.0
ivan,99.54156349487089
jonas,99.89396349314549
major,99.66185059944667
abner,100.0
archibald,100.0
caleb,99.7936576171423
clint,99.83386148970864
dudley,98.99623588456713
granville,100.0
king,99.89714112842233
merton,100.0
antonio,99.23029256676969
carroll,85.69942420283544
freeman,99.9539849070495
josiah,99.6655703051671
milo,98.93991831135223
royal,83.2908413414395
dick,99.8362948057706
earle,97.58269720101781
elza,73.07026652821045
emerson,51.846224256292906
fletcher,98.87690638759491
judge,100.0
laurence,98.80254521769628
roger,99.61851641757988
seth,99.69817257211847
glen,98.93681628532444
hugo,99.89502230775959
neil,99.63002469705269
washington,100.0
elwood,99.7427559093336
gust,100.0
harmon,99.5426132032322
jordan,74.40126950460886
simeon,99.71470957434668
wayne,99.54803660790766
wilber,99.83771023900856
clem,98.75259875259876
evan,98.41535233916572
frederic,100.0
irwin,99.92457099754856
junius,100.0
lafayette,99.56629491945476
loren,78.64572710585355
madison,1.9062519956574493
mason,99.01886316718408
orval,99.84861864513688
abram,100.0
aubrey,19.874217914221802
elliott,89.53688394542145
hans,99.96696399074992
karl,99.09684933670246
minor,99.3103448275862
wash,100.0
wilfred,99.64990992828253
allan,99.73534457508683
alphonse,100.0
dallas,82.31434461259994
isiah,99.95447961928409
jason,99.52053068145365
johnny,98.82211930670081
lawson,97.12803643724696
lew,99.31381518755718
micheal,98.82278261873161
orin,99.7330218588353
addison,8.873793881120061
cal,99.83826621381206
erastus,100.0
francisco,99.31176279623418
hardy,99.82181040627228
lucien,99.94456762749445
randolph,99.7735314932767
